PRODUCT_ID,CLAIM_ID
5362,432
5363,222
5364,430
5365,186
5366,430
5376,185
9842,151
9843,32
9843,40
9844,40
9849,40
9850,40
9851,40
9858,40
9859,40
9866,32
9867,40
9869,32
9869,40
9875,40
9876,40
9877,32
9877,40
9884,432
9891,32
9892,40
9894,32
9894,40
9899,32
9899,40
9944,151
9953,40
9956,58
9958,58
9964,58
9966,8
9966,40
9966,58
9974,58
9975,8
9976,40
9976,58
9985,40
9990,58
9993,40
10000,40
10002,40
10007,58
10017,151
10024,8
10025,8
10116,58
10118,58
10182,58
10184,58
10185,58
10217,58
10285,125
10288,15
10291,8
10291,58
10293,8
10295,8
10295,432
10463,120
10467,8
10470,432
10471,432
10472,120
10475,8
10476,8
10477,8
10478,8
10478,32
10478,432
10479,32
10480,120
10484,32
10485,8
10485,432
10486,120
10487,8
10493,8
10494,8
10495,8
10495,32
10495,120
10496,432
10500,8
10509,8
10509,432
10512,8
10518,432
10524,224
10528,120
10528,432
10529,8
37,158
82,58
110,187
110,224
113,224
124,8
128,438
129,193
130,81
130,193
130,224
131,40
131,185
131,193
131,220
131,222
132,220
132,432
133,32
133,40
133,220
134,40
134,432
135,186
135,224
136,81
137,81
137,185
137,222
138,187
138,193
138,222
138,224
139,193
139,220
140,40
140,185
140,222
141,186
141,220
141,437
142,186
143,438
145,81
145,222
146,193
149,220
149,432
151,40
152,187
152,224
154,81
161,81
164,8
166,193
167,220
167,432
167,438
172,8
173,32
174,8
175,8
177,430
183,430
183,437
185,430
186,145
187,145
207,8
208,8
209,120
240,8
247,158
249,8
250,8
252,158
258,8
259,8
261,158
264,151
264,158
265,8
265,151
267,8
273,8
274,8
283,151
288,158
291,8
294,158
295,158
297,8
305,437
306,158
307,8
313,158
314,8
315,8
318,228
323,228
324,8
331,8
456,8
465,8
484,432
490,432
491,8
501,432
515,8
515,158
516,432
517,8
519,438
521,39
524,8
526,16
526,432
533,8
535,16
537,158
541,432
542,75
543,8
543,75
543,432
545,75
545,438
548,8
550,75
551,432
552,75
553,438
554,158
557,16
559,16
560,8
560,75
566,16
568,432
569,438
783,8
784,8
785,432
791,8
791,228
791,384
791,432
793,8
794,8
796,81
796,120
797,158
797,224
798,158
799,158
800,228
801,8
801,186
801,228
802,120
802,125
804,81
804,120
807,8
807,81
808,8
810,430
817,8
824,8
826,8
827,8
842,8
842,432
843,8
843,186
844,8
845,186
846,224
847,187
849,8
849,187
853,432
853,438
856,187
857,8
857,224
858,40
859,40
861,40
866,8
868,8
871,187
871,224
875,432
876,8
878,186
879,186
879,187
879,224
880,187
880,224
882,8
884,8
888,158
890,158
891,432
893,186
894,432
895,224
896,186
898,158
898,187
899,8
900,8
901,432
904,186
904,187
906,187
906,224
911,186
911,432
912,187
912,224
913,187
913,224
918,40
918,186
919,8
919,432
926,186
926,432
933,8
941,8
943,8
943,186
943,432
945,186
947,187
949,8
950,8
1025,432
1043,8
1043,40
1044,32
1048,58
1049,58
1052,58
1061,8
6741,432
6743,287
6746,227
6747,39
6749,8
6751,40
6752,8
6755,187
6755,224
6757,432
6759,8
6759,432
6761,73
6761,186
6766,8
6775,8
6777,40
6777,432
6785,8
6787,73
6787,227
6788,227
6789,227
6798,8
6800,8
6802,8
6807,8
6810,8
6815,8
6824,8
6832,8
6834,8
6835,8
6838,39
6849,8
6850,8
6851,8
6852,8
6877,40
6882,8
6883,40
6884,40
6886,40
6899,8
6900,8
6900,40
6902,40
6908,40
6909,8
6909,32
6910,32
6910,40
6911,40
6917,8
6918,32
6918,40
6919,8
6927,8
6929,81
6929,186
6933,32
6933,151
6934,40
6936,32
6943,8
6949,8
6952,8
6953,186
6953,432
6957,151
6958,32
6958,40
6958,432
6960,8
6960,32
6960,40
6969,8
6976,32
6977,432
6982,8
6985,8
6993,8
6993,40
6994,8
6999,81
7006,227
7009,8
7010,32
7011,8
7014,433
7015,81
7015,227
10530,120
10531,120
10535,8
10535,125
10537,432
10540,227
10542,8
10543,8
10544,120
10544,432
10545,120
10545,432
10546,432
10548,227
10551,8
10552,8
10554,8
10560,8
10560,437
10586,8
10589,158
10594,8
10595,8
10596,101
10597,81
10598,81
10599,81
10599,158
10600,158
10602,8
10604,8
10605,438
10606,438
10607,438
10611,8
10612,430
10615,430
10618,40
10619,40
10619,151
10621,432
10626,8
10626,432
10628,8
10628,432
10668,432
10669,40
10670,40
10686,32
10686,432
10695,8
10711,8
10714,81
10715,81
10716,81
10720,432
10725,81
10727,8
10728,8
10728,151
10735,8
10745,8
10749,81
10756,81
10757,81
10759,81
10762,8
10781,81
10785,151
10786,8
10787,8
10787,151
10793,8
10795,8
10796,8
10797,432
10799,81
10800,81
10803,151
10809,8
10809,81
10811,8
10812,8
10813,8
10814,101
10816,81
10820,8
10827,8
10829,8
10843,58
10850,58
10851,58
10852,8
10854,40
10895,432
10919,58
10927,40
10928,58
10929,58
10960,32
10962,40
10971,32
10971,40
10986,40
10989,40
16427,40
16435,432
16449,227
16473,227
16509,185
16509,222
16509,432
16511,186
16520,432
16520,438
16546,432
16560,432
16579,432
16620,432
16655,430
16687,432
16694,432
16737,432
16747,186
16753,432
16793,432
16812,32
16831,430
16854,430
16856,430
16859,227
16878,40
16878,432
16905,432
16920,432
16927,432
16930,432
16933,222
16937,432
16938,432
16939,438
16949,438
16977,227
16978,186
16980,438
16988,432
16990,186
17019,40
17032,430
17035,227
17038,432
17039,32
17039,430
17041,430
17046,430
17052,432
17063,430
17065,186
17069,32
17078,32
17079,432
17081,432
17085,185
17098,438
17102,432
17111,432
17112,32
17130,32
17139,432
17172,432
17187,432
17188,32
17194,8
17195,8
17197,432
17204,432
17208,227
17209,227
17211,432
17214,432
17215,187
17219,8
17221,8
17223,432
17225,158
17228,432
17229,8
17229,432
17230,432
17237,8
17237,432
17239,8
17239,432
17245,186
17246,432
17247,432
17254,58
17255,40
17256,40
17280,40
17281,438
17288,40
17289,40
17295,432
17306,40
17311,8
17312,58
17314,32
17314,40
17315,432
17322,432
17327,8
17328,432
17329,8
17330,8
17330,432
17337,432
17345,432
17346,8
17348,432
17353,432
17358,430
17371,32
17378,432
17381,8
17389,40
17389,430
17389,432
17390,40
17391,430
17393,227
17396,8
17397,8
17403,40
17405,40
17411,8
17411,32
17414,8
17420,40
17422,40
17429,40
17429,432
17432,73
17436,8
17437,8
17439,32
17439,432
17440,438
17444,8
17445,8
17446,8
17446,40
17447,438
17461,58
17461,145
17462,145
17463,8
17463,58
17469,8
17469,145
17472,8
17479,8
21687,187
21690,58
21694,433
21698,40
21777,40
21815,32
21817,32
21833,40
21856,58
21890,58
21891,40
21893,40
21901,40
21907,58
21924,8
21925,8
21926,40
21932,8
21932,432
21933,8
21934,8
21937,73
21940,39
21943,432
21944,432
21947,433
21982,40
22019,40
22019,220
22025,58
22031,58
22035,40
22043,32
22044,32
22051,8
22064,58
22066,58
22067,32
22068,32
22085,40
22091,8
22092,8
22099,40
22102,40
22110,40
22117,32
22118,40
22125,432
22129,158
22130,158
22133,8
22134,8
22135,40
22135,151
22150,40
22152,40
22157,151
22158,8
22158,32
22158,40
22158,151
22160,40
22161,40
22162,186
22166,40
22168,432
22169,40
22169,207
22194,8
22197,81
22199,81
22201,8
22203,432
22210,40
22216,40
22229,158
22247,222
22249,81
7022,227
7023,58
7024,8
7024,151
7026,8
7026,32
7034,32
7035,8
7036,32
7038,81
7039,81
7042,8
7042,151
7044,8
7049,8
7051,32
7058,151
7059,186
7060,8
7065,227
7066,8
7068,8
7068,32
7075,8
7176,432
7202,178
7286,438
7304,432
7331,430
7336,432
7342,185
7395,432
7396,432
7519,40
7534,8
7654,432
7768,58
7769,40
7769,58
12065,40
12066,8
12066,75
12068,75
12069,187
12070,187
12070,224
12071,187
12072,222
12072,432
12073,186
12073,222
12081,40
12082,8
12084,186
12084,432
12089,432
12096,8
12098,40
12099,8
12103,222
12106,8
12115,8
12117,40
12119,224
12126,186
12126,187
12126,224
12128,187
12129,58
12130,40
12131,8
12131,40
12131,58
12132,40
12132,58
12133,40
12137,58
12138,58
12139,8
12146,8
12147,8
12165,8
12206,432
12219,187
12220,224
12225,186
12237,185
12237,187
12239,222
12239,432
12242,438
12247,185
12248,40
12248,222
12250,40
12250,186
12254,222
12255,8
12255,187
12255,222
12256,8
12256,220
12256,222
12257,222
12258,40
12258,186
12258,220
12259,186
12263,185
12263,222
12270,222
12300,186
12302,186
12304,185
12305,185
12307,58
12319,224
12321,187
12321,224
12338,185
12339,40
12339,185
12340,151
12342,186
12348,185
12348,220
12349,185
12349,186
12349,222
12355,222
12357,40
12357,186
12357,222
12358,220
12359,40
12364,185
12364,222
12365,185
12366,8
12366,151
12366,186
12373,8
12374,8
12380,8
12384,8
12389,8
12391,8
12398,40
12401,40
12407,40
12409,40
12440,40
12440,58
12442,40
12447,8
12450,8
12452,120
12452,438
12455,58
12458,8
12464,8
12465,8
12465,432
12466,432
12467,8
12467,432
12472,8
12472,222
12473,185
12474,8
12474,185
12474,186
12482,8
12490,432
12491,207
12498,32
12499,32
12500,40
12503,81
12507,151
12508,151
12510,40
12510,81
12512,81
12514,8
12515,32
12516,32
12517,8
12519,438
12521,81
12522,81
12523,32
12525,438
12526,151
12526,438
12528,81
12531,32
12531,158
12533,432
12534,40
12534,186
12534,438
12535,32
12535,432
12535,438
12539,8
12540,58
12542,8
12543,40
12544,433
12545,438
12548,40
12548,227
12549,40
12550,32
12551,8
12551,32
12551,40
12553,433
12554,227
12556,227
12557,32
12558,32
12558,40
12559,32
12567,8
12567,32
12567,40
12567,151
12567,432
12567,438
12568,40
12574,8
12575,8
12575,186
12577,81
12581,187
12582,432
12585,186
12587,187
12588,81
12588,187
12588,224
12589,187
12589,224
12591,432
12592,8
12592,186
12593,8
12594,120
12594,186
12594,224
12599,432
12600,8
12604,224
12606,8
12608,8
12608,40
12609,8
12609,40
12610,40
12611,120
12613,224
12614,224
12615,40
12617,8
12617,186
12626,75
12627,432
12636,158
12639,8
12640,432
12641,432
12643,8
12643,433
12656,39
12656,187
12658,8
12658,185
12658,186
12659,8
12663,222
12664,222
12665,8
12667,186
12669,186
12671,222
12675,8
12676,8
12681,8
12682,8
12684,8
12685,186
12689,222
12690,8
12690,222
12691,8
12691,186
12693,8
12700,8
12701,8
12784,432
12796,438
12803,81
12803,187
12803,224
12805,81
12807,32
12807,40
12807,432
12809,32
12810,32
12810,432
12810,438
12811,224
12817,186
12817,432
12819,438
12820,81
12821,81
12827,32
12828,81
12828,186
12828,187
12828,224
12829,187
12829,224
12830,224
12831,81
12837,81
12838,224
12840,81
12840,187
12840,220
12840,222
12841,8
12841,185
12841,222
12842,40
12842,185
12842,186
12843,432
12845,81
12845,187
12846,158
12847,222
12848,185
12848,222
12849,32
12850,8
12850,32
12850,222
12850,432
12852,8
12853,187
12853,224
12854,187
12854,224
12855,222
12855,224
12856,81
12857,8
12857,32
12857,220
12857,222
12858,8
12858,222
12858,432
12859,186
12860,8
12860,32
12860,186
12862,81
12863,81
12864,187
12864,222
12864,224
12865,187
12865,222
12865,224
12866,185
12866,220
12866,222
12867,32
19684,100
19685,100
19691,58
19694,8
19711,151
19713,40
19737,8
19741,81
19746,438
19752,58
19755,120
19756,120
19791,227
19795,8
19797,81
19798,81
19810,40
19827,40
19837,8
19844,8
19895,8
19906,438
19908,73
19911,8
19916,81
19920,58
19923,158
19930,40
19934,8
19935,8
19935,32
19936,8
19937,432
19941,15
19943,8
19943,15
19946,8
19954,40
19977,8
19978,8
19979,8
19980,32
19982,227
19984,224
19985,8
19987,32
19988,8
19994,40
20003,40
20003,151
20004,8
20011,8
20012,8
20012,432
20013,8
20014,432
20018,8
20021,432
20022,432
20027,8
20028,8
20033,15
20035,8
20036,8
20036,40
20036,432
20037,8
20045,186
20046,8
20052,8
20052,32
20053,432
20054,432
20055,186
20057,187
20057,438
20058,15
20059,187
20060,8
20060,32
20060,187
20070,8
20070,32
20071,186
20077,32
20079,8
20080,32
20080,186
20083,224
20088,8
20094,32
20094,432
20097,32
20098,186
20098,224
20136,432
20144,58
20149,187
20149,224
20177,8
20181,40
20181,81
20237,185
20237,220
20237,432
20260,58
20278,40
20280,8
20320,8
20320,40
20321,40
20323,40
20646,185
20646,222
20648,438
20651,222
20656,8
20656,432
20658,186
20660,185
20664,8
20672,32
20672,186
20679,40
20682,186
20687,8
20689,8
20689,32
20690,8
20690,32
20697,8
20698,8
20712,8
20723,8
20731,32
20734,75
20737,32
20739,32
20743,222
20744,185
20746,8
20747,8
20747,32
20749,40
20753,8
20757,8
20758,438
20759,438
20760,185
20760,222
20760,438
20765,8
20768,222
20770,222
20777,185
20777,222
20782,32
20782,40
20791,75
20792,75
20797,40
20798,432
20813,32
20813,40
20815,8
20818,227
20819,227
23369,8
23372,8
23374,81
23379,32
23385,227
23386,227
23387,58
23388,32
23392,227
23392,438
23397,40
23404,8
23406,32
23413,8
23414,8
23415,432
23422,40
23422,432
23428,32
23431,32
23432,224
23432,438
23436,32
23438,32
23438,40
23440,224
23441,186
23441,224
23452,8
23456,8
23461,8
23464,8
23470,32
23471,8
23473,32
23477,151
23479,32
23480,8
23480,40
23481,32
23486,32
23487,8
23488,186
23488,220
23489,8
23490,32
23490,186
23490,224
23491,186
23491,187
23491,438
23510,58
23545,8
23565,432
23580,8
23581,40
23585,58
23594,8
23595,8
23596,8
23597,8
23597,32
23598,32
23602,187
23604,8
23604,40
23605,228
23606,32
23606,40
23607,40
23607,152
23607,207
23608,186
23608,224
23610,39
23611,224
23612,8
23612,40
23613,8
23613,32
23620,8
23621,32
23622,40
23623,8
23628,8
23628,32
23629,40
23630,8
23631,8
23631,40
23632,32
23632,40
23634,15
23636,15
23636,158
23637,40
23639,8
23639,40
23647,8
23648,8
23653,8
23654,8
23654,40
23655,8
23655,32
23656,8
23656,32
23657,32
23662,8
23663,32
23670,40
23672,8
23673,8
23673,186
23674,163
23679,32
23679,58
23684,187
23685,81
23685,185
23685,187
23685,222
23685,224
23686,8
23687,8
23687,220
23687,222
23695,32
23697,8
23698,40
23703,8
23711,8
23713,8
1067,8
1073,192
1077,8
1080,187
1083,8
1085,40
1094,8
1102,8
1108,158
1109,151
1109,432
1110,8
1118,40
1120,40
1127,40
1135,40
1137,40
1142,432
1143,58
1165,58
1166,58
1168,58
1183,8
1184,8
1193,432
1195,40
1211,8
1211,40
1218,8
1220,8
1236,8
1242,8
1251,40
1252,8
1258,8
1259,40
1261,40
1262,40
1270,40
1277,40
1292,58
1301,40
1303,40
1304,40
1309,40
1310,8
1311,40
1319,40
1323,39
1324,39
1325,39
1326,40
1328,40
1329,432
1336,8
1336,40
1337,432
1342,8
1342,39
1343,8
1343,151
1343,432
1344,432
1345,8
1346,40
1348,39
1349,39
1351,151
1352,40
1353,151
1353,432
1356,39
1369,432
1407,73
1407,433
1409,8
1410,8
1416,81
1417,81
1420,8
1427,8
1428,8
1429,8
1434,8
1435,8
1436,8
1437,8
1439,81
1441,81
1443,8
1445,8
1452,432
1471,40
1476,8
1477,8
1477,32
1482,73
1493,40
1494,40
1496,40
1502,8
1512,8
1517,8
1517,158
1527,58
1528,40
1528,228
1530,224
1536,8
1536,432
1537,186
1538,32
1546,8
1551,8
1553,32
1553,58
1561,125
1562,120
1562,125
1563,125
1570,8
1571,8
1577,8
1578,8
1584,158
1586,8
1589,158
1593,432
1594,8
1594,432
1604,8
1604,16
1610,16
1612,8
1618,16
1619,8
1620,75
1621,8
1626,16
1647,147
1654,432
1656,120
1657,120
1659,8
1661,151
1668,40
1671,40
1687,8
1688,8
1695,8
1695,75
1695,186
1696,186
1736,32
1736,432
1738,432
1739,187
1740,187
1743,8
1744,8
1745,8
1750,187
1750,224
1752,227
1752,432
1753,432
1755,186
1757,227
1759,187
1759,224
1759,227
1760,220
1761,186
1762,32
1762,432
1763,32
1763,186
1763,432
1764,224
1764,432
1766,187
1767,224
1771,32
1776,8
1776,187
1777,8
1783,185
1783,222
1785,8
1785,32
1785,222
1786,32
1786,186
1786,432
1787,432
1788,32
1788,432
1789,432
1793,8
1795,8
1796,32
1801,187
1801,224
1802,32
1805,32
1805,432
1806,224
1813,8
1819,32
1820,186
1821,432
1824,158
1825,39
1829,8
1833,222
1836,8
1836,432
1837,8
1838,32
1839,432
1843,58
1843,187
1843,224
1845,58
1845,186
1845,432
1847,32
1847,432
1847,438
1848,186
1848,438
1849,224
1849,433
1852,8
1852,32
1853,32
1853,186
1853,432
1854,8
1855,8
1856,186
1856,187
1857,187
1857,224
1860,8
1860,32
1860,58
1862,8
1862,58
1863,32
1863,432
1864,32
1865,187
1865,224
1867,187
1867,227
1868,8
1868,224
1869,32
1869,227
1870,8
1870,58
1872,186
1873,186
1873,187
1873,433
1874,224
1877,58
1878,186
1879,8
1880,8
1881,186
1881,433
1884,224
1885,187
1885,227
1887,58
1888,32
1888,432
1890,187
1890,224
1891,224
1892,187
1893,8
1893,58
1894,58
1894,432
1895,186
1896,8
1896,432
1901,58
1902,8
1902,32
1902,58
1903,8
1904,8
1904,32
1905,32
1905,186
1905,432
1906,186
1906,432
1907,186
1907,224
1909,58
1911,8
1912,58
1914,32
1914,432
1914,438
1919,8
1919,151
1921,32
1921,438
1922,438
1923,120
1929,120
1945,8
1955,8
1962,40
1962,432
1963,40
1964,40
1970,40
1971,40
1977,8
1978,40
1988,40
1989,40
8949,8
8949,151
8950,186
8950,432
8954,8
8955,8
8963,151
8964,8
8964,151
8966,8
9028,227
9038,222
9039,432
9049,438
9053,433
9092,432
9098,437
9099,432
9109,438
9115,437
9125,438
9153,438
9159,430
9164,222
9174,432
9182,193
9183,186
9201,432
9202,438
9206,185
9206,222
9206,432
9207,432
9214,185
9214,432
9217,438
9220,433
9223,222
9231,432
9232,432
9240,432
9241,432
9241,438
9267,438
9272,437
9276,432
9286,227
9293,432
9294,227
9294,438
9296,185
9300,186
9300,438
9303,227
9304,185
9304,222
9308,186
9308,432
9312,185
9312,222
9314,222
9314,432
9315,186
9315,222
9317,186
9324,185
9324,186
9330,227
9332,432
9333,432
9340,432
9348,185
9349,186
9349,222
9352,186
9359,186
9359,432
9359,438
9364,185
9366,432
9379,222
9380,185
9380,222
9381,185
9382,186
9386,227
9391,432
9393,432
9397,227
9397,437
9404,227
9407,432
9408,432
9423,222
9430,437
9432,437
9442,186
9444,433
9445,227
9458,186
9471,222
9475,186
9479,222
9480,227
9481,227
9485,186
9509,432
9525,186
9526,186
9566,432
9574,432
9577,224
9582,432
9583,222
9586,430
9590,432
9592,430
9592,432
9604,430
9611,186
9612,430
9622,185
9624,222
9632,432
9649,432
9650,432
9682,222
9694,432
9694,438
9703,187
9722,58
9733,32
9734,58
9745,438
9749,8
9751,8
9753,75
9758,8
9759,8
9759,75
9760,8
9761,75
9777,438
9782,58
9783,58
9784,58
9790,58
9791,32
9791,40
9793,40
9809,32
9811,40
9818,40
9819,32
9819,438
9824,40
9826,40
9827,40
9832,40
9836,40
15424,8
15424,186
15429,39
15432,16
15434,75
15434,432
15435,120
15435,186
15435,187
15435,224
15441,8
15444,186
15447,8
15448,8
15450,32
15451,32
15452,120
15457,32
15459,8
15466,8
15469,438
15472,227
15473,222
15491,432
15508,432
15509,432
15517,430
15520,430
15525,432
15530,185
15556,222
15561,186
15585,432
15588,185
15588,222
15589,224
15597,81
15617,432
15632,8
15633,8
15635,432
15658,432
15663,81
15666,40
15666,207
15666,432
15668,430
15669,430
15692,432
15698,8
15699,8
15699,40
15699,432
15700,8
15700,432
15701,438
15708,432
15710,432
15734,186
15742,432
15744,432
15745,186
15777,432
15794,432
15809,432
15851,430
15856,185
15857,185
15878,186
15880,227
15880,433
15907,227
15911,432
15916,185
15917,185
15919,432
15925,432
15933,32
15936,438
15938,438
15939,81
15959,432
16016,40
16024,432
16026,8
16026,432
16027,432
16028,432
16036,432
16069,8
16076,40
16078,432
16080,430
16081,222
16085,32
16093,32
16118,432
16144,32
16145,432
16161,8
16161,432
16166,8
16167,8
16170,432
16175,8
16175,432
16176,432
16192,8
16193,8
16193,432
16194,432
16201,40
16208,40
16212,432
16218,8
16219,40
16225,432
16226,40
16233,40
16234,432
16235,432
16236,8
16237,432
16238,186
16244,432
16245,432
16250,40
16250,432
16251,40
16270,432
16276,432
16278,32
16299,58
16300,40
16302,438
16340,185
16340,222
16342,432
16343,432
16344,186
16344,432
16345,432
16364,438
16366,81
16376,185
16378,8
16378,40
16383,8
16384,40
16384,58
16386,40
16398,438
16416,58
16418,40
16420,40
16426,8
16427,8
20839,32
20846,8
20857,8
20857,32
20872,8
20881,32
20882,8
20882,32
20888,32
20890,8
20890,32
20891,32
20896,40
20897,40
20898,8
20898,40
20925,186
20938,40
20939,58
20940,40
20966,32
21019,227
21088,8
21089,8
21090,8
21091,120
21125,152
21131,432
21132,8
21133,120
21134,125
21135,120
21139,8
21141,432
21147,432
21149,8
21156,8
21156,125
21158,8
21165,8
21166,8
21170,58
21175,432
21180,8
21180,432
21181,432
21182,8
21191,8
21223,32
21230,8
21234,40
21240,40
21253,158
21255,8
21255,158
21258,8
21260,158
21267,32
21269,73
21271,8
21271,158
21306,8
21308,8
21310,187
21310,224
21317,40
21323,58
21323,186
21325,8
21326,430
21327,81
21329,81
21333,186
21333,430
21334,40
21334,186
21335,186
21335,224
21338,224
21342,40
21343,187
21346,187
21346,227
21349,40
21349,186
21350,432
21354,187
21360,81
21361,224
21373,186
21376,186
21376,224
21377,186
21378,224
21379,81
21381,8
21382,432
21386,81
21387,81
21394,81
21395,81
21396,81
21401,432
21402,187
21403,224
21405,8
21405,224
21406,8
21406,432
21407,432
21408,432
21409,186
21409,432
21420,187
21421,187
21421,224
21428,75
21443,75
21450,8
21453,75
21455,8
21458,8
21461,73
21466,8
21469,158
21471,224
21472,187
21474,186
21475,432
21476,186
21478,224
21479,187
21480,187
21480,224
21483,432
21484,432
21487,224
21498,151
21516,8
21517,8
21526,75
21533,8
21539,8
21541,75
21542,8
21550,8
21551,186
21556,8
21557,8
21558,8
21558,75
21564,8
21566,8
21573,8
21574,8
21575,151
21581,40
21582,40
21583,40
21593,32
21598,40
21601,8
21601,32
21603,120
21607,8
21609,40
21610,40
21612,438
21616,120
21617,120
21618,40
21625,8
21626,120
21626,228
21627,120
21631,40
21633,40
21639,8
21640,40
21640,432
21642,40
21648,432
21650,8
21651,8
21652,186
21652,187
21652,224
21656,8
21658,8
21658,120
21659,8
21659,186
21660,432
21667,151
21669,438
21672,224
21674,8
21677,120
21681,187
21684,8
21684,186
24876,8
24939,58
24944,430
24960,438
25049,58
25081,227
25091,227
25116,58
25132,227
25317,58
25318,58
25319,32
25319,432
25323,58
25343,8
25476,8
25481,227
25502,8
25503,8
25503,432
25521,430
25526,151
25527,32
25527,40
25529,432
25542,227
25543,8
25545,430
25564,438
25566,163
25567,151
25571,163
25577,32
25577,40
25578,32
25579,40
25579,163
25582,163
25593,432
25595,8
25596,432
25601,432
25602,432
25603,432
25609,432
25618,432
25626,40
25637,432
25643,432
25646,432
25646,438
25657,58
25678,8
25706,430
25735,432
25737,8
25740,438
25743,151
25745,40
25746,32
25752,40
25753,40
25754,8
25759,40
25760,40
25761,432
25762,432
25770,40
25776,40
25776,432
25787,432
25793,32
25793,40
25802,8
25803,8
25803,432
25804,432
25810,432
25811,8
25812,8
25817,8
25826,8
25837,8
25843,432
25845,430
25846,430
25847,430
25855,430
25857,430
25857,433
25861,8
25861,432
25863,432
25871,432
25872,433
25875,227
25877,432
25879,40
25885,432
25888,432
25889,438
25894,58
27066,32
27066,120
27066,228
27066,438
27071,58
27072,8
27072,58
27073,120
27073,186
27073,432
27074,32
27074,125
27074,207
27074,432
27078,58
27078,224
27088,58
27088,185
27088,222
27091,8
27099,8
27102,73
27107,438
27108,120
27118,73
27118,75
27119,73
27120,227
27123,8
27133,120
27134,73
27140,8
27141,8
27147,8
27148,8
27150,73
27151,75
27154,8
27154,16
27156,8
27157,8
27158,120
27164,8
27168,73
27168,75
27171,8
27173,75
27174,75
27179,193
27179,227
27180,8
27181,58
27185,73
27185,120
27186,158
27191,8
27192,75
27196,8
27201,75
27204,58
27207,8
27208,151
27209,120
27210,73
27211,73
27213,158
27215,75
27216,8
27217,73
27222,16
27222,151
27223,8
27229,8
27231,8
27232,8
2076,58
2077,151
2117,163
2139,186
2139,432
2144,8
2145,207
2145,432
2146,8
2151,58
2164,125
2167,222
2170,437
2178,8
2186,58
2187,16
2203,58
2205,58
2305,432
2306,432
2316,430
2389,432
2413,32
2438,432
2440,432
2446,432
2463,432
2487,432
2548,432
2549,430
2588,58
2704,58
2722,32
2758,32
2781,40
2782,40
2796,32
2798,32
2799,40
2800,32
2805,8
2805,40
2806,40
2807,40
2815,32
2815,40
2816,8
2816,32
2816,40
2823,8
2823,40
2837,222
2839,186
2865,8
2872,8
2873,8
2874,8
2874,430
2875,430
2876,430
2879,8
2880,40
2881,8
2881,40
2882,40
2888,32
2889,40
2897,40
2898,8
2904,8
2905,8
2906,8
2907,8
2907,32
2915,8
2915,186
2915,432
2922,40
2923,8
2924,8
2941,8
2956,32
2957,40
2963,8
2964,40
2965,8
2971,8
2972,32
2973,40
2983,40
2984,40
3007,8
3015,8
3015,32
3016,32
3016,40
3037,227
6041,8
6041,125
6041,432
6046,8
6047,432
6048,8
6050,8
6050,432
6051,125
6067,433
6067,438
6071,8
6076,81
6076,224
6081,58
6081,185
6084,438
6086,81
6086,187
6087,58
6091,120
6092,432
6092,438
6093,187
6094,120
6095,224
6096,187
6097,151
6097,432
6098,58
6099,186
6099,432
6101,120
6102,81
6102,438
6103,227
6104,227
6132,8
6133,8
6140,58
6148,58
6149,40
6153,433
6154,58
6169,227
6170,227
6188,8
6189,40
6192,40
6197,8
6199,207
6200,8
6206,58
6207,40
6209,40
6225,8
6229,224
6230,187
6230,224
6233,40
6233,432
6234,40
6255,8
6257,8
6267,8
6283,8
6287,438
6289,8
6289,185
6292,8
6293,432
6296,224
6299,8
6301,432
6302,287
6305,8
6331,8
6332,8
6333,432
6340,8
6340,432
6341,8
6342,432
6343,432
6348,8
6349,8
6349,432
6350,8
6356,8
6357,432
6358,8
6358,432
6367,8
6373,8
6376,32
6379,187
6380,187
6382,8
6383,186
6384,186
6386,186
6387,224
6387,438
6388,185
6388,187
6388,222
6389,8
6389,185
6389,222
6391,8
6397,8
6401,186
6402,186
6404,222
6417,8
6423,8
6424,8
6424,432
6425,432
6426,8
6426,432
6442,8
6457,8
6458,8
6462,81
6464,8
6467,8
6476,32
6476,432
6481,8
6482,432
6483,8
6490,8
6491,40
6494,438
6495,287
6499,40
6499,432
6504,438
6507,39
6507,432
6514,151
6516,32
6517,438
6523,40
6524,432
6526,438
6528,187
6528,438
6529,438
6533,8
6534,8
6539,8
6542,8
6543,8
6548,8
6551,8
6556,8
6564,8
6565,8
6573,8
6574,8
6576,8
6581,8
6583,8
6583,432
6591,432
6600,8
6607,8
6607,432
6610,432
6615,32
6616,32
6616,432
6617,430
6620,187
6620,430
6621,227
6621,430
6622,224
6624,432
6626,432
6627,432
6629,187
6629,224
6632,8
6632,32
6633,32
6633,40
6634,8
6634,40
6641,8
6641,40
6642,8
6643,40
6648,8
6650,186
6651,32
6651,40
6651,438
6658,8
6658,40
6659,40
6662,438
6666,8
6666,186
6667,8
6672,227
6673,8
6680,187
6681,8
6681,224
6683,40
6683,220
6683,432
6685,40
6685,432
6689,187
6691,432
6698,8
6699,227
6703,75
6704,227
6707,40
6708,40
6709,40
6710,8
6717,40
6718,40
6719,40
6722,227
6723,8
6724,432
6725,8
6725,432
6731,187
6732,432
6733,40
6734,8
6734,40
6736,186
6738,227
14352,227
14353,227
14378,8
14481,430
14484,430
14602,227
14698,432
14754,227
14761,227
14768,227
14820,8
14822,8
14823,8
14824,8
14862,8
14873,40
14874,40
14882,40
14892,142
14893,120
